Date,year,month,day,day_of_week,week_of_year,quarter,day_of_year,is_weekend,is_month_start,is_month_end,is_q3,is_december,sin_7,cos_7,sin_30_5,cos_30_5,sin_365_25,cos_365_25,sin_365,cos_365
2023-06-25,2023,6,25,6,25,2,176,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9057022630804715,0.42391439070986053,0.11371951458594969,-0.9935128947338007,0.11371951458594969,-0.9935128947338007
2023-06-26,2023,6,26,0,26,2,177,0,0,0,0,0,0.0,1.0,-0.7998392447397193,0.6002142805483683,0.0966127018812031,-0.9953220513156602,0.0966127018812031,-0.9953220513156602
2023-06-27,2023,6,27,1,26,2,178,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.6601521206712321,0.7511319308705195,0.07947729992362097,-0.9968366760893436,0.07947729992362097,-0.9968366760893436
2023-06-28,2023,6,28,2,26,2,179,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4925480679538645,0.8702852410301551,0.062318379354325076,-0.998056320853012,0.062318379354325076,-0.998056320853012
2023-06-29,2023,6,29,3,26,2,180,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.30411483232751774,0.9526353808033826,0.04514101777397193,-0.9989806246941579,0.04514101777397193,-0.9989806246941579
2023-06-30,2023,6,30,4,26,2,181,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.1028209971373608,0.9946998756145891,0.02795029824021032,-0.999609314096404,0.02795029824021032,-0.999609314096404
2023-07-01,2023,7,1,5,26,3,182,1,1,0,1,0,-0.9749279121818236,-0.2225209339563146,0.2045520661262008,0.9788556850953578,0.01075130776352193,-0.9999422030204416,0.01075130776352193,-0.9999422030204416
2023-07-02,2023,7,2,6,26,3,183,1,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.40045390565126643,0.9163169044870048,-0.00645086419810515,-0.9999791929590823,-0.00645086419810515,-0.9999791929590823
2023-07-03,2023,7,3,0,27,3,184,0,0,0,1,0,0.0,1.0,0.5794210982045637,0.8150283375168114,-0.023651127245231586,-0.9997202729664083,-0.023651127245231586,-0.9997202729664083
2023-07-04,2023,7,4,1,27,3,185,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.733885366432199,0.6792733388972931,-0.04084439154329611,-0.9991655196610109,-0.04084439154329611,-0.9991655196610109
2023-07-05,2023,7,5,2,27,3,186,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.8573146280763323,0.5147928015098308,-0.05802556932878035,-0.9983150972033183,-0.05802556932878035,-0.9983150972033183
2023-07-06,2023,7,6,3,27,3,187,0,0,0,1,0,0.43388373911755823,-0.900968867902419,0.9444892287836613,0.32854238191083485,-0.07518957641475855,-0.9971692572470178,-0.07518957641475855,-0.9971692572470178
2023-07-07,2023,7,7,4,27,3,188,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.9917226741361015,0.12839835514655099,-0.09233133369539122,-0.9957283388645872,-0.09233133369539122,-0.9957283388645872
2023-07-08,2023,7,8,5,27,3,189,1,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.9970175264485267,-0.07717546212664618,-0.10944576864891556,-0.993992768446958,-0.10944576864891556,-0.993992768446958
2023-07-09,2023,7,9,6,27,3,190,1,0,0,1,0,-0.7818314824680299,0.6234898018587334,0.9601498736716018,-0.2794856348516094,-0.12652781683868314,-0.9919630595773397,-0.12652781683868314,-0.9919630595773397
2023-07-10,2023,7,10,0,28,3,191,0,0,0,1,0,0.0,1.0,0.8826787983255474,-0.46997674302732007,-0.1435724234118113,-0.9896398128792412,-0.1435724234118113,-0.9896398128792412
2023-07-11,2023,7,11,1,28,3,192,0,0,0,1,0,0.7818314824680298,0.6234898018587336,0.7678804460366001,-0.6405931786981751,-0.16057454459499376,-0.9870237158387383,-0.16057454459499376,-0.9870237158387383
2023-07-12,2023,7,12,2,28,3,193,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.620609481827423,-0.7841198065767103,-0.17752914918703497,-0.984115542601034,-0.17752914918703497,-0.984115542601034
